FacilityName,URL,Address,Phone,LastInspectionDate
RIVERPARK SNACK BAR @ RIO VISTA,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0051320,3055 VINEYARD AVE OXNARD  CA 93030,805-385-7998,03/22/2018
RIVERPARK SNACK BAR @ RIO VISTA,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0048685,3055 VINEYARD AVE OXNARD  CA 93030,805-385-7998,03/22/2018
RJ'S HOT DOG,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0036743,921 RICHMOND AVE OXNARD  CA 93030,805-775-6514,03/01/2019
ROBERT W. FRANK JR. HIGH,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0003256,701 N JUANITA AVE OXNARD  CA 93030,805-981-1733,02/13/2019
ROBERTO'S ICE CREAM,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0033287,1664 S OXNARD BLVD OXNARD  CA 93030,805-247-1891,06/13/2017
ROCIO'S MARKET,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0000288,453 N GARFIELD AVE OXNARD  CA 93030,,11/20/2018
RODELA PRODUCE & FLOWERS,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0034204,3815 DORIS AVE OXNARD  CA 93030,805-844-9174,12/03/2018
RODRIGUEZ DJ PRODUCE,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0020815,3283 NYELAND AVE OXNARD  CA 93036,805-981-9573,08/07/2018
ROGER'S CAFE,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0062306,1026 MOUNTAIN VIEW AVE OXNARD  CA 93033,805-797-2663,03/15/2019
ROGER'S CAFE,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0062303,1026 MOUNTAIN VIEW AVE OXNARD  CA 93033,805-797-2663,03/15/2019
ROSE AVENUE SCHOOL,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0000175,220 DRISKILL ST OXNARD  CA 93030,,02/06/2019
ROSEBUD CHOCOLATES,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0033609,3900 W CHANNEL ISLANDS BLVD OXNARD  CA 93035,805-368-1540,02/04/2019
ROSITA'S ICE CREAM,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0033493,1664 S OXNARD BLVD OXNARD  CA 93030,805-612-3855,07/30/2018
ROSS DRESS FOR LESS,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0023272,2241 N ROSE AVE OXNARD  CA 93030,925-965-4260,04/14/2016
ROU-MELI,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0033967,2350 E VINEYARD AVE OXNARD  CA 93036,805-987-7979,07/18/2018
RUBIO'S FRESH MEXICAN GRILL,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0048564,N/A,N/A,Inspection Not Done
RUBIO'S FRESH MEXICAN GRILL,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0056144,N/A,N/A,Inspection Not Done
RUBIO'S FRESH MEXICAN GRILL,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0003663,2121 ROSE AVE OXNARD  CA 93030,805-485-8603,07/10/2018
RUBY'S CAFE,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0046344,348 S OXNARD BLVD OXNARD  CA 93030,805-486-2169,12/05/2018
RUBY'S CAFE,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0046343,348 S OXNARD BLVD OXNARD  CA 93030,805-486-2169,12/05/2018
RUDDER ROOM,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0000280,2929 OCEAN DR OXNARD  CA 93035,,12/27/2018
RUIZ BAKERY & DONUTS,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0037117,3734 SAVIERS RD OXNARD  CA 93033,805-302-3107,09/18/2018
RUSHED ART FOOD TRUCK,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0051798,N/A,N/A,Inspection Not Done
RUSHED ART FOOD TRUCK,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0055419,N/A,N/A,Inspection Not Done
SABOR,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0018997,128 E SIXTH ST OXNARD  CA 93030,805-708-0407,04/02/2019
SACIL'S ICE CREAM,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0010935,1664 S OXNARD BLVD OXNARD  CA 93030,805-247-1891,12/17/2018
SALUD MAS VIDA,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0002262,120 W 6TH ST OXNARD  CA 93030,805-483-5004,02/20/2019
SALUD NATURAL,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0037338,2696 S VENTURA RD OXNARD  CA 93033,805-236-0140,09/24/2018
SALUD Y ENERGIA / HEALTH & ENERGY,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0024660,802 N VENTURA RD OXNARD  CA 93030,805-832-7388,04/05/2019
SALUD Y NEGOCIO,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0025260,1209 SAVIERS RD OXNARD  CA 93033,805-512-6051,09/18/2018
SALVATION ARMY,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0003747,622 W WOOLEY RD OXNARD  CA 93032,805-483-9235,03/14/2019
SAM'S CLUB #6455,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0004601,2401 N ROSE AVE OXNARD  CA 93030,805-983-2442,10/30/2018
SAM'S CLUB #6455,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0004992,2401 N ROSE AVE OXNARD  CA 93030,805-983-2442,10/30/2018
SAM'S CLUB #6455,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0005351,2401 N ROSE AVE OXNARD  CA 93030,805-983-2442,10/30/2018
SAM'S CLUB #6455,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0002641,2401 N ROSE AVE OXNARD  CA 93030,805-983-2442,10/30/2018
SAM'S CLUB #6455,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0005244,2401 N ROSE AVE OXNARD  CA 93030,805-983-2442,10/30/2018
SAM'S CLUB RESTAURANT #6455,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0003544,2401 N ROSE AVE OXNARD  CA 93030,805-983-2442,10/30/2018
SAM'S FAMOUS TACOS EL TACO,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0030210,921 RICHMOND AVE OXNARD  CA 93030,805-890-5463,01/08/2019
SAM'S SALOON,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0000294,3129 SAVIERS RD OXNARD  CA 93030,,09/26/2017
SANTA CLARA ELEMENTARY SCHOOL,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0000302,324 S E ST OXNARD  CA 93030,,02/14/2019
SANTA CLARA HIGH SCHOOL,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0057964,N/A,N/A,Inspection Not Done
SANTA CLARA HIGH SCHOOL,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0057965,N/A,N/A,Inspection Not Done
SANTA CLARA HIGH SCHOOL,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0060641,2121 SAVIERS RD OXNARD  CA 93030,805-483-9502,03/13/2019
SANTA CLARA HIGH SCHOOL,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0000309,2121 SAVIERS RD OXNARD  CA 93030,805-483-9502,03/13/2019
SANTA CLARA HIGH SCHOOL BINGO HALL KITCHEN,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0036586,2121 SAVIERS RD OXNARD  CA 93033,805-983-4502,03/13/2019
SANTITOS RESTAURANT,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0021894,310 COOPER RD OXNARD  CA 93030,805-253-4655,11/28/2018
SEA FRESH CHANNEL ISLANDS,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0035311,3550 S HARBOR BLVD OXNARD  CA 93035,805-204-0974,02/12/2019
SEA FRESH CHANNEL ISLANDS,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0035310,3550 S HARBOR BLVD OXNARD  CA 93035,805-204-0974,02/12/2019
SEA ROUNDER,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0022710,2670 S VENTURA RD OXNARD  CA 93033,805-487-3720,03/21/2019
SEE'S CANDIES,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0033671,1869 E VENTURA BLVD OXNARD  CA 93036,805-485-8013,01/07/2019
SENIOR NUTRITION,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0000337,350 N C ST OXNARD  CA 93030,805-385-8029,03/28/2018
SENIOR NUTRITION PALM VISTA,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0033373,801 S C ST OXNARD  CA 93030,805-385-8029,04/26/2018
SEOUL SAUSAGE,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0036636,550 COLLECTION BLVD OXNARD  CA 93036,805-278-9895,10/15/2018
SETTEBELLO PIZZERIA,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0053853,2760 SEAGLASS WY OXNARD  CA 93036,805-988-1095,11/09/2018
SETTEBELLO PIZZERIA,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0053852,2760 SEAGLASS WY OXNARD  CA 93036,805-988-1095,11/09/2018
SHARKY'S VENTURA,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0036405,1831 N ROSE AVE OXNARD  CA 93030,805-981-4360,01/15/2019
SHELL,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0021376,1861 N VENTURA RD OXNARD  CA 93030,805-485-3018,10/24/2018
SHELL - CHANNEL ISLANDS,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0017727,1440 W CHANNEL ISLANDS BLVD OXNARD  CA 93031,805-385-5620,10/30/2018
SHELL - ROSE,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0002777,1901 N ROSE AVE OXNARD  CA 93036,909-396-8956,12/04/2018
SHERYL'S SWEET CREATION,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0035041,751 NILE RIVER DR OXNARD  CA 93036,805-816-9111,05/25/2016
SHORES SALSA,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0030464,5116 SANDPIPER WY OXNARD  CA 93035,,09/11/2016
SHORES  THE,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0063978,1031 HARBOR BLVD OXNARD  CA 93035,805-394-0028,03/05/2019
SHORES  THE,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0063977,1031 HARBOR BLVD OXNARD  CA 93035,805-394-0028,03/05/2019
SHRIMP VS CHEF,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0034127,2557 CORTEZ ST OXNARD  CA 93036,310-926-7608,05/14/2018
SIBAJA PRODUCE,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0009382,2505 CENTRAL AVE OXNARD  CA 93030,805-814-2285,06/03/2018
SIERRA LINDA SCHOOL,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0000176,2201 JASMINE ST OXNARD  CA 93036,,02/14/2019
SINCLAIR,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0000039,1050 S VENTURA RD OXNARD  CA 93030,805-483-7404,10/10/2018
SMART & FINAL #740,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0061508,1341 W CHANNEL ISLANDS BLVD OXNARD  CA 93033,805-240-1199,03/07/2019
SMART & FINAL #740,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0061507,1341 W CHANNEL ISLANDS BLVD OXNARD  CA 93033,805-240-1199,03/07/2019
SMART & FINAL #740,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0061509,1341 W CHANNEL ISLANDS BLVD OXNARD  CA 93033,805-240-1199,03/07/2019
SMART & FINAL EXTRA #731,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0059608,2021 N OXNARD BLVD OXNARD  CA 93036,805-485-2051,08/13/2018
SMART & FINAL EXTRA #731,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0059609,2021 N OXNARD BLVD OXNARD  CA 93036,805-485-2051,08/13/2018
SNOW ICE CREAM,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0034107,NOT PROVIDED OXNARD  CA 93030,805-758-0896,03/21/2019
SO TRUCK,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0035793,2557 CORTEZ ST OXNARD  CA 93033,312-810-6074,01/29/2019
SOCAL COMFORT,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0035260,2557 CORTEZ ST OXNARD  CA 93036,805-258-1204,05/31/2018
SODEXO AT PROCTOR & GAMBLE,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0022634,800 N RICE AVE OXNARD  CA 93030,805-485-8871 2236,10/11/2018
SOLORIO MARKET,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0054751,1284 S C ST OXNARD  CA 93030,805-861-4474,12/05/2018
SOLORIO MARKET,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0054750,1284 S C ST OXNARD  CA 93030,805-861-4474,12/05/2018
SONIA'S ICE CREAM,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0032669,921 RICHMOND AVE OXNARD  CA 93030,805-336-8815,02/08/2019
SOSA'S CATERING,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0036392,921 RICHMOND AVE OXNARD  CA 93030,805-827-7917,08/28/2018
SOSA'S CATERING,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0031041,921 RICHMOND AVE OXNARD  CA 93030,805-822-3325,08/16/2018
SOUTH OXNARD COMMUNITY CENTER,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0003945,200 E BARD RD OXNARD  CA 93030,805-385-7995,11/08/2017
SOUTHERN PIZZA COMPANY,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0023523,820 N VENTURA RD OXNARD  CA 93030,805-485-8121,03/04/2019
SPACE SHUTTLE CAFE,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0056100,N/A,N/A,Inspection Not Done
SPACE SHUTTLE CAFE,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0056104,N/A,N/A,Inspection Not Done
SPACE SHUTTLE CAFE,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0051326,N/A,N/A,Inspection Not Done
SPACE SHUTTLE CAFE,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0055604,N/A,N/A,Inspection Not Done
SPACE SHUTTLE CAFE,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0055440,N/A,N/A,Inspection Not Done
SPEARMINT RHINO CLUB,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0002727,630 MAULHARDT AVE OXNARD  CA 93030,805-988-6518,12/06/2018
SPUDNUTS,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0003390,600 S VICTORIA AVE OXNARD  CA 93030,805-382-2979,10/17/2018
SPUDNUTS,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0023545,1710 E CHANNEL ISLANDS BLVD OXNARD  CA 93033,805-216-2969,09/19/2018
SPUDNUTS,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0020024,3810 W CHANNEL ISLANDS BLVD OXNARD  CA 93035,805-984-7664,12/12/2018
SPUDNUTS DONUTS,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0037688,430 W WOOLEY RD OXNARD  CA 93033,805-394-0081,03/07/2019
ST JOHNS LUTHERAN CHURCH,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0024916,1500 N C ST OXNARD  CA 93030,805-983-0330,12/12/2018
ST. JOHN'S REGIONAL MED. CTR.,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0057576,1600 N ROSE AVE OXNARD  CA 93030,805-988-2898,03/26/2019
ST. JOHN'S REGIONAL MED. CTR.,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0002484,1600 N ROSE AVE OXNARD  CA 93030,805-988-2898,03/26/2019
ST. JOHN'S REGIONAL MED. CTR. GIFT SHOP,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0002692,1600 N ROSE AVE OXNARD  CA 93030,805-988-2841,05/09/2016
STAPLES,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0004591,411 W ESPLANADE DR OXNARD  CA 93036,805-988-1781,03/14/2016
STARBUCKS COFFEE COMPANY,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0010637,1611 E CHANNEL ISLANDS BLVD OXNARD  CA 93033,206-318-1575,10/26/2018
STARBUCKS COFFEE COMPANY,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0010632,241 W FIFTH ST OXNARD  CA 93030,805-247-0687,12/12/2018
STARBUCKS COFFEE COMPANY # 9388,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0003554,3042 SAVIERS RD OXNARD  CA 93033,805-487-4851,03/14/2019
STARBUCKS COFFEE COMPANY #16675,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0030645,669 TOWN CENTER DR OXNARD  CA 93036,805-485-7572,11/19/2018
STARBUCKS COFFEE COMPANY #25052,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0035161,1921 N ROSE AVE OXNARD  CA 93036,206-318-8705,02/01/2019
STARBUCKS COFFEE COMPANY #5943,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0004342,331 ESPLANADE DR OXNARD  CA 93030,206-318-8705,11/28/2018
STEP ONE FOOD MART,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0022058,1049 S VENTURA RD OXNARD  CA 93030,805-382-6856,03/25/2019
STICKY SWEET CUPCAKES,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0035019,672 WHALEN WY OXNARD  CA 93036,805-302-1538,10/23/2017
STUDENT & FOOD SERVICES CENTER,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0023290,4000 S ROSE AVE OXNARD  CA 93033,805-986-5802,11/07/2018
SUBWAY,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0023851,2811 SAVIERS RD OXNARD  CA 93033,805-487-2900,04/03/2019
SUBWAY,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0030561,645 S VENTURA RD OXNARD  CA 93030,805-744-3015,01/02/2019
SUBWAY,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0002345,1811 VENTURA BLVD OXNARD  CA 93010,805-981-7827,01/09/2019
SUBWAY,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0022065,600 S VICTORIA AVE OXNARD  CA 93035,805-985-3100,02/27/2019
SUBWAY,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0019258,353 ESPLANADE DR OXNARD  CA 93030,805-302-1212,11/27/2018
SUBWAY # 26509,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0024378,1021 HARBOR BLVD OXNARD  CA 93035,805-815-0201,03/13/2019
SUBWAY #27460,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0020334,410 W PLEASANT VALLEY RD OXNARD  CA 93033,805-488-8000,03/26/2019
SUBWAY #27496,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0023642,2847 VINEYARD AVE OXNARD  CA 93036,805-988-7887,08/15/2018
SUBWAY #30353,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0017880,2050 E PLEASANT VALLEY RD OXNARD  CA 93030,805-986-8847,01/23/2019
SUBWAY #35308,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0010769,440 S B ST OXNARD  CA 93030,805-487-3801,01/31/2019
SUBWAY #38485,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0032457,1941 N ROSE AVE OXNARD  CA 93036,805-987-0635,01/15/2019
SUBWAY #4679,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0020019,810 N VENTURA RD OXNARD  CA 93030,805-485-7338,02/12/2019
SUBWAY -STATHAM,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0003621,2031 STATHAM BLVD OXNARD  CA 93030,805-247-0247,03/28/2018
SUBWAY DEL NORTE,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0037397,200 DEL NORTE BLVD OXNARD  CA 93030,805-485-6220,02/26/2019
SUN DONUTS,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0034248,2575 VINEYARD AVE OXNARD  CA 93036,805-988-9229,04/02/2018
SUNSHINE DONUTS #2,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0002384,2175 E CHANNEL ISLANDS BLVD OXNARD  CA 93033,805-483-4811,11/05/2018
SUPERIOR GROCERS,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0046842,2401 SAVIERS RD OXNARD  CA 93033,805-204-3434,11/14/2018
SUPERIOR GROCERS,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0046843,2401 SAVIERS RD OXNARD  CA 93033,805-204-3434,11/14/2018
SUPERIOR GROCERS,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0046844,2401 SAVIERS RD OXNARD  CA 93033,805-204-3434,11/14/2018
SUPERIOR GROCERS,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0046841,2401 SAVIERS RD OXNARD  CA 93033,805-204-3434,11/14/2018
SUPERIOR GROCERS,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0046845,2401 SAVIERS RD OXNARD  CA 93033,805-204-3434,11/14/2018
SUPPORT FOR STUDENT ATHLETES LLC,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0032793,111 CARLISLE CT OXNARD  CA 93033,805-444-4016,09/09/2017
SURA USA,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0030411,1213 S VICTORIA AVE OXNARD  CA 93035,805-984-6936,02/19/2019
SURTI FIESTA,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0008229,1421 S OXNARD BLVD OXNARD  CA 93030,805-486-3737,09/18/2018
SUVARNAPHUMI THAI CUISINE,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0024877,2148 SAVIERS RD OXNARD  CA 93033,805-240-2462,09/24/2018
SWEETS & EATS,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0037378,3253 LONDON LN OXNARD  CA 93036,805-509-2813,04/09/2019
SYCAMORE SENIOR VILLAGE,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0032168,333 N F ST OXNARD  CA 93030,805-263-6464,12/04/2018
T & N DISCOUNT,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0004038,2700 SAVIERS RD OXNARD  CA 93030,805-247-0699,10/23/2018
T.O. TACOS,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0032497,2958 STURGIS RD OXNARD  CA 93030,805-341-9252,02/01/2018
TACO BELL,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0000432,1725 N OXNARD BLVD OXNARD  CA 93030,541-347-4150,10/26/2018
TACO BELL,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0003502,201 W CHANNEL ISLANDS BLVD OXNARD  CA 93033,805-487-7696,04/08/2019
TACO BELL,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0003147,900 N VENTURA RD OXNARD  CA 93030,541-347-4150,01/14/2019
TACO INN,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0034453,812 N VENTURA RD OXNARD  CA 93030,805-988-4998,12/14/2018
TACO SHOP  THE,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0036557,3630 SAVIERS RD OXNARD  CA 93033,805-874-1711,10/02/2018
TACOS AMATLAN,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0033054,2958 STURGIS RD OXNARD  CA 93030,805-450-0463,04/30/2018
TACOS ARANDAS,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0034777,2958 STURGIS RD OXNARD  CA 93030,805-612-6615,11/07/2018
TACOS BETO,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0031615,2958 STURGIS RD OXNARD  CA 93030,818-970-5451,07/25/2018
TACOS CHIFO,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0026659,2557 CORTEZ ST OXNARD  CA 93036,805-889-0841,05/31/2018
TACOS D.F.,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0002030,636 S C ST OXNARD  CA 93030,805-487-8480,04/02/2019
TACOS DON CHENTE,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0026655,2131 N OXNARD BLVD OXNARD  CA 93036,805-981-9900,03/21/2019
TACOS EL CAPORAL,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0029583,2958 STURGIS RD OXNARD  CA 93030,805-822-7664,09/04/2018
TACOS EL FORASTERO,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0032912,2958 STURGIS RD OXNARD  CA 93030,805-377-6479,05/02/2018
TACOS EL GUERO,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0036854,2557 CORTEZ ST OXNARD  CA 93036,805-258-6446,03/20/2019
TACOS EL MEXICANO,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0035546,2458 STURGIS RD OXNARD  CA 93030,805-367-6757,09/28/2018
TACOS EL PATRON,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0030628,921 RICHMOND AVE OXNARD  CA 93030,805-201-5948,04/05/2018
TACOS EL TROMPITO,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0034932,2557 CORTEZ ST OXNARD  CA 93036,805-256-4559,01/04/2019
TACOS LA REYNA,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0031411,2958 STURGIS RD OXNARD  CA 93033,818-521-3129,07/31/2018
TACOS LA REYNA,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0035095,2958 STURGIS RD OXNARD  CA 93030,818-523-9551,04/25/2018
TACOS MI PUEBLO,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0037347,2701 S ROSE AVE OXNARD  CA 93033,805-483-2626,10/15/2018
TACOS MI PUEBLO,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0004190,189 E GONZALES RD OXNARD  CA 93030,805-278-2626,02/11/2019
TACOS MICHOACAN,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0021113,921 RICHMOND AVE OXNARD  CA 93030,805-754-1854,11/20/2018
TACOS PEPES,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0029988,2958 STURGIS RD OXNARD  CA 93030,805-248-8562,10/09/2018
TACOS SANTA CRUZ,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0035959,2958 STURGIS RD OXNARD  CA 93030,805-336-0664,02/27/2019
TACOS SOLORIO,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0030098,2557 CORTEZ AVE OXNARD  CA 9301,805-758-9835,01/31/2019
TAPIA'S ICE CREAM,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0003107,921 RICHMOND AVE OXNARD  CA 93030,805-487-8010,11/13/2018
TAQUERIA CAPORALES,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0002157,601 W HUENEME RD OXNARD  CA 93033,805-488-2723,12/04/2018
TAQUERIA CHAVOCHO,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0023007,921 RICHMOND AVE OXNARD  CA 93030,805-483-6700,04/02/2018
